age,gender,heightCm,weightKg,bodyFatPercent,diastolic,systolic,gripForce,sitAndBendForwardCm,sitUpsCounts,broadJumpCm,performanceClass,genderEncoded,bmi,sitUpsCounts_zGender,gripPerLeanMass,genderXgrip
57.0,M,165.7,63.9,25.0,82.0,134.0,37.8,13.6,40.0,183.0,C,1,23.273186048180236,-0.4261339108637114,0.7887323943661971,37.8
26.0,M,177.8,70.1,11.5,60.0,125.0,38.7,15.4,63.0,249.0,A,1,22.174534144986655,1.547998942566965,0.6238061848690732,38.7
25.0,M,170.1,68.8,22.9,84.0,129.0,37.4,14.1,50.0,175.0,C,1,23.778245739183753,0.4321847210626696,0.7050643983953186,37.4
54.0,M,172.5,75.92,21.4,99.0,146.0,43.6,19.1,43.0,190.0,C,1,25.51396765385423,-0.1686383212857971,0.7306472327909115,43.6
45.0,M,171.5,68.76,19.0,82.0,138.0,42.7,21.7,44.0,212.0,A,1,23.378014262764665,-0.08280645809315898,0.7666673848562543,42.7
44.0,M,172.0,75.4,19.2,86.0,141.0,47.4,17.2,63.0,188.0,A,1,25.486749594375343,1.547998942566965,0.7780287312550882,47.4
36.0,M,180.7,78.9,22.2,64.0,123.0,40.5,6.0,41.0,198.0,C,1,24.163547711062773,-0.34030204767107325,0.6597789007594788,40.5
25.0,M,171.7,65.1,11.8,69.0,142.0,44.1,22.0,46.0,242.0,B,1,22.082101320550365,0.08885726829211721,0.7680491551459294,44.1
22.0,F,160.4,55.0,31.0,62.0,111.0,27.5,17.6,33.0,145.0,B,0,21.377354618441423,0.12406929207033725,0.7246376811594204,0.0
25.0,F,162.3,57.8,24.8,71.0,115.0,27.0,20.0,32.0,146.0,B,0,21.942737048944824,0.049979361155629426,0.6211808878745492,0.0
25.0,F,160.0,57.9,28.2,77.0,117.0,33.0,23.0,43.0,171.0,A,0,22.617187499999996,0.8649686012174155,0.7937997026859296,0.0
28.0,M,168.3,64.9,18.0,60.0,106.0,43.9,11.7,25.0,224.0,D,1,22.91271034062268,-1.713611858753283,0.8249088654214738,43.9
62.0,M,164.7,66.0,20.5,68.0,150.0,32.7,10.8,41.0,195.0,B,1,24.330819517298668,-0.34030204767107325,0.6232132647226987,32.7
21.0,M,180.3,65.9,15.8,69.0,113.0,36.4,14.8,32.0,196.0,D,1,20.271876938940427,-1.112788816404816,0.6560000576703348,36.4
23.0,M,182.3,82.4,18.3,74.0,132.0,48.5,22.7,43.0,249.0,C,1,24.79441547917765,-0.1686383212857971,0.7204311297548454,48.5
21.0,F,165.5,64.9,25.7,74.0,120.0,35.4,26.5,57.0,197.0,A,0,23.69456284626829,1.902227634023325,0.7341245564664137,0.0
50.0,F,157.6,46.3,23.7,66.0,113.0,19.3,22.7,6.0,129.0,D,0,18.640972454842952,-1.8763588426267739,0.5463258876380324,0.0
63.0,M,170.1,61.7,17.3,82.0,151.0,40.5,13.7,32.0,169.0,A,1,21.324386077145896,-1.112788816404816,0.7937145645642703,40.5
30.0,M,172.3,76.8,21.9,81.0,117.0,48.3,7.9,50.0,224.0,D,1,25.8696566779925,0.4321847210626696,0.8052576824583866,48.3
21.0,F,165.3,51.8,28.6,67.0,105.0,25.3,18.5,37.0,165.0,C,0,18.957630427948377,0.4204290157291685,0.6840574067464824,0.0
32.0,F,163.9,62.0,35.8,79.0,143.0,25.7,23.1,25.0,154.0,C,0,23.079892537042298,-0.46865015524732534,0.6456637523866947,0.0
56.0,M,168.0,67.3,23.4,79.0,127.0,41.4,3.3,31.0,169.0,D,1,23.84495464852608,-1.1986206795974543,0.8030757412932235,41.4
32.0,M,169.8,75.7,17.6,68.0,113.0,58.3,17.9,51.0,243.0,A,1,26.255512964049714,0.5180165842553077,0.9346423670338972,58.3
49.0,F,148.9,56.2,35.9,81.0,131.0,27.2,18.6,33.0,148.0,B,0,25.348188033039243,0.12406929207033725,0.7550479955141266,0.0
52.0,F,159.1,51.2,30.5,64.0,123.0,26.4,26.1,30.0,144.0,B,0,20.22691277657439,-0.09820050067378622,0.7419064748201438,0.0
28.0,M,163.0,67.9,23.3,86.0,140.0,38.1,0.9,61.0,180.0,D,1,25.556099213368967,1.3763352161816886,0.7315766532960313,38.1
24.0,F,167.5,58.5,26.4,95.0,133.0,36.1,29.1,41.0,209.0,A,0,20.850969035419915,0.7167887393879998,0.8384429580081755,0.0
21.0,M,172.1,71.3,23.6,81.0,121.0,43.9,17.0,36.0,215.0,D,1,24.072865491429148,-0.7694613636342638,0.805900883370171,43.9
53.0,F,159.0,61.1,31.7,68.0,104.0,29.5,23.7,22.0,130.0,B,0,24.16834777105336,-0.6909199479914488,0.7069034513662407,0.0
32.0,F,160.2,57.4,27.6,77.0,125.0,27.4,15.5,39.0,163.0,B,0,22.36592524014146,0.5686088775585841,0.6593258513484898,0.0
22.0,M,166.5,52.2,11.5,75.0,147.0,30.7,10.0,49.0,221.0,C,1,18.829640451262073,0.3463528578700315,0.6645453167954628,30.7
21.0,F,156.3,52.3,34.3,77.0,130.0,16.5,26.0,27.0,148.0,D,0,21.408376446856256,-0.32047029341790967,0.48019417306198,0.0
21.0,M,177.0,87.0,25.5,75.0,125.0,40.7,8.0,54.0,200.0,D,1,27.769797950780426,0.775512173833222,0.6279410630255343,40.7
42.0,M,172.3,60.5,19.1,98.0,141.0,43.0,13.7,26.0,170.0,D,1,20.379091523678987,-1.6277799955606447,0.8785461083472096,43.0
27.0,M,163.3,67.1,19.1,97.0,144.0,38.2,21.7,50.0,229.0,B,1,25.162289265827397,0.4321847210626696,0.7037077291793702,38.2
28.0,F,165.9,86.9,45.5,89.0,130.0,23.4,2.8,16.0,95.0,D,0,31.57381095898275,-1.1354595334796957,0.49408262159394434,0.0
34.0,M,174.5,70.7,17.9,90.0,159.0,50.1,15.7,54.0,233.0,C,1,23.218200178980467,0.775512173833222,0.8631278997048827,50.1
28.0,F,164.8,61.3,26.2,78.0,112.0,29.1,15.8,47.0,203.0,B,0,22.570753605429346,1.1613283248762467,0.643244605366119,0.0
24.0,M,165.4,68.0,11.0,75.0,120.0,51.4,16.9,58.0,240.0,A,1,24.85638129104044,1.1188396266037743,0.8493060145406477,51.4
38.0,M,166.9,65.8,23.4,79.0,130.0,38.3,15.8,42.0,225.0,C,1,23.621812625894748,-0.25447018447843517,0.7598784194528875,38.3
29.0,M,177.5,71.6,13.4,78.0,134.0,47.1,19.8,70.0,258.0,A,1,22.725649672683993,2.1488219849154317,0.7596088095268816,47.1
23.0,M,176.5,69.5,10.6,75.0,118.0,38.8,12.5,52.0,233.0,C,1,22.30978500750347,0.6038484474479457,0.6244668694574541,38.8
22.0,M,182.5,80.04,17.9,63.0,123.0,46.6,13.0,37.0,230.0,D,1,24.031525614561833,-0.6836295004416256,0.7091460359954006,46.6
26.0,M,171.6,64.9,18.9,77.0,134.0,46.6,3.0,39.0,185.0,D,1,22.039925886079736,-0.5119657740563495,0.8853609555818587,46.6
45.0,M,171.6,72.0,24.9,99.0,147.0,46.2,12.2,41.0,206.0,B,1,24.451073402122354,-0.34030204767107325,0.854416333777186,46.2
22.0,M,174.0,60.4,13.9,62.0,118.0,41.0,20.5,51.0,247.0,B,1,19.94979521733386,0.5180165842553077,0.7883948281299276,41.0
29.0,M,173.1,72.1,15.5,74.0,102.0,46.0,14.1,47.0,235.0,B,1,24.062521171514383,0.17468913148475532,0.7550328685504191,46.0
58.0,M,176.7,80.14,25.5,86.0,130.0,42.3,10.2,31.0,178.0,B,1,25.667066693698118,-1.1986206795974543,0.7084916831785985,42.3
30.0,M,170.1,75.0,21.2,67.0,114.0,50.3,18.1,60.0,234.0,A,1,25.921052768005545,1.2905033529890506,0.8510998307952622,50.3
24.0,F,162.7,53.7,31.3,68.0,121.0,21.2,18.4,24.0,155.0,C,0,20.286128858850482,-0.5427400861620332,0.5746518883548962,0.0
37.0,M,177.4,81.9,21.1,90.0,154.0,56.1,-8.1,46.0,195.0,D,1,26.024157027030807,0.08885726829211721,0.8681643662632256,56.1
37.0,M,178.0,76.9,18.2,79.0,126.0,43.7,8.4,50.0,213.0,C,1,24.27092538820856,0.4321847210626696,0.6947071896630113,43.7
28.0,M,173.9,76.5,26.8,78.0,123.0,48.7,18.9,53.0,208.0,B,1,25.29660684873389,0.6896803106405839,0.8696739169256046,48.7
58.0,F,156.2,47.1,23.0,97.0,153.0,24.7,23.4,38.0,135.0,A,0,19.30451291148123,0.49451894664387636,0.6810599167287065,0.0
54.0,M,165.9,64.0,23.4,83.0,123.0,35.9,15.6,46.0,179.0,A,1,23.253439601552312,0.08885726829211721,0.7322943864229765,35.9
24.0,M,177.8,81.64,16.2,82.0,141.0,50.0,7.0,44.0,244.0,C,1,25.82494960908289,-0.08280645809315898,0.7308411455379517,50.0
26.0,M,163.6,63.8,21.0,82.0,123.0,45.2,12.3,45.0,232.0,B,1,23.837136315540917,0.003025405099479116,0.8967898099281775,45.2
22.0,M,176.7,72.4,17.7,80.0,119.0,44.8,6.8,50.0,220.0,C,1,23.188116154526377,0.4321847210626696,0.7518645569705228,44.8
38.0,M,170.7,65.8,15.2,78.0,134.0,46.4,14.3,44.0,242.0,B,1,22.581815323992426,-0.08280645809315898,0.8315650627974996,46.4
27.0,F,157.4,53.0,26.2,86.0,114.0,21.9,29.0,30.0,180.0,B,0,21.392740030579507,-0.09820050067378622,0.5599018254333487,0.0
25.0,M,170.2,65.7,12.2,63.0,121.0,44.4,17.5,56.0,234.0,A,1,22.68016752255244,0.9471759002184982,0.769702832298395,44.4
26.0,M,176.8,68.0,15.5,68.0,116.0,41.1,21.2,45.0,178.0,C,1,21.7542638357118,0.003025405099479116,0.7152801949182039,41.1
42.0,M,177.1,75.5,27.1,79.0,129.0,39.6,9.5,46.0,212.0,B,1,24.07186999532273,0.08885726829211721,0.719483280189682,39.6
24.0,F,172.3,66.5,24.4,62.0,109.0,33.3,22.8,44.0,190.0,A,0,22.40015845164715,0.9390585321321233,0.6623702112423916,0.0
24.0,M,175.7,66.4,9.8,61.0,122.0,48.9,12.9,46.0,205.0,C,1,21.509214787326023,0.08885726829211721,0.8164587396147782,48.9
57.0,F,150.6,61.7,39.3,79.0,114.0,25.4,13.0,5.0,137.0,D,0,27.20415372595497,-1.9504487735414817,0.6782032420251042,0.0
44.0,M,178.1,77.9,18.8,76.0,130.0,47.5,12.9,38.0,194.0,C,1,24.55894003740904,-0.5977976372489876,0.7509311546317432,47.5
28.0,M,175.1,71.5,26.6,99.0,129.0,38.9,15.9,49.0,224.0,B,1,23.32027941282472,0.3463528578700315,0.7412206322288065,38.9
49.0,F,160.0,56.0,25.9,81.0,118.0,26.9,16.2,26.0,134.0,B,0,21.874999999999996,-0.3945602243326175,0.6482552535184113,0.0
21.0,M,167.0,69.3,18.9,75.0,129.0,37.4,10.5,50.0,210.0,C,1,24.848506579655062,0.4321847210626696,0.6654531931967197,37.4
37.0,M,172.5,81.9,21.0,83.0,146.0,46.7,14.3,50.0,226.0,D,1,27.523629489603024,0.4321847210626696,0.7217817344399623,46.7
32.0,M,182.1,94.9,25.9,93.0,148.0,53.5,3.0,47.0,208.0,D,1,28.61846400572249,0.17468913148475532,0.760797998887955,53.5
44.0,M,178.0,75.0,20.1,72.0,125.0,32.5,5.0,53.0,194.0,C,1,23.671253629592222,0.6896803106405839,0.5423445974134334,32.5
52.0,F,151.5,53.9,29.1,75.0,139.0,26.0,14.8,17.0,149.0,C,0,23.48353647245913,-1.061369602564988,0.6803593343992296,0.0
21.0,F,150.7,55.1,37.0,81.0,120.0,23.7,19.6,45.0,168.0,B,0,24.261915969228323,1.013148463046831,0.6827413360988678,0.0
24.0,M,171.0,89.6,32.8,78.0,121.0,44.5,10.2,44.0,207.0,D,1,30.641906911528334,-0.08280645809315898,0.7390651573129252,44.5
29.0,M,164.3,57.2,7.4,64.0,104.0,41.7,15.0,69.0,228.0,A,1,21.189509414699074,2.0629901217227933,0.7872796749686599,41.7
28.0,M,178.6,76.12,19.6,95.0,132.0,48.9,21.0,54.0,237.0,A,1,23.863595038679588,0.775512173833222,0.7990133410718346,48.9
39.0,M,173.2,79.3,29.0,79.0,123.0,39.6,9.9,22.0,199.0,D,1,26.434884179871887,-1.9711074483311972,0.703337299966254,39.6
26.0,F,172.0,57.1,28.9,68.0,106.0,27.8,2.0,20.0,140.0,D,0,19.300973499188753,-0.8390998098208644,0.684761109510051,0.0
36.0,M,167.5,66.7,17.9,78.0,120.0,40.5,9.6,38.0,210.0,C,1,23.773668968589888,-0.5977976372489876,0.7395814881840443,40.5
61.0,M,160.7,74.3,32.1,97.0,153.0,35.2,5.0,21.0,132.0,D,1,28.7711393332453,-2.056939311523835,0.6977246643686682,35.2
60.0,M,172.4,65.8,20.7,84.0,151.0,39.4,16.8,41.0,175.0,A,1,22.13866204423964,-0.34030204767107325,0.7550872566568415,39.4
30.0,F,160.7,59.4,29.0,74.0,113.0,22.3,12.0,23.0,160.0,C,0,23.001422293334738,-0.616830017076741,0.5287617963674301,0.0
52.0,F,147.8,49.6,28.8,80.0,130.0,19.1,13.5,15.0,160.0,C,0,22.70559088553635,-1.2095494643944036,0.5408436027546213,0.0
22.0,M,181.3,86.8,12.1,53.0,114.0,44.0,14.9,67.0,242.0,C,1,26.407307157445047,1.8913263953375172,0.5766921984030868,44.0
40.0,M,172.6,64.4,19.1,93.0,145.0,40.6,19.1,50.0,220.0,A,1,21.61744111261344,0.4321847210626696,0.7792766163271887,40.6
22.0,F,167.7,57.3,22.5,69.0,132.0,33.7,24.2,50.0,174.0,A,0,20.374572107317462,1.3835981176203702,0.7588808196813602,0.0
22.0,M,177.0,65.28,10.2,54.0,120.0,43.4,20.7,55.0,243.0,A,1,20.83692425548214,0.86134403702586,0.7403434647801214,43.4
24.0,F,163.2,59.26,32.9,80.0,127.0,27.0,20.9,44.0,140.0,B,0,22.24955545943868,0.9390585321321233,0.6790153573154851,0.0
34.0,F,165.5,56.4,33.2,71.0,123.0,22.0,13.6,33.0,152.0,D,0,20.591268790901868,0.12406929207033725,0.5839385059667899,0.0
26.0,F,157.3,45.6,21.5,64.0,103.0,22.2,19.3,55.0,162.0,A,0,18.42923879564924,1.7540477721939094,0.62018102581294,0.0
39.0,M,166.6,66.0,18.3,66.0,125.0,41.5,14.6,49.0,223.0,A,1,23.779019410885603,0.3463528578700315,0.7696302065947109,41.5
23.0,F,158.2,46.6,23.1,78.0,114.0,20.1,16.1,29.0,144.0,C,0,18.619711961846374,-0.17229043158849405,0.5608978830988353,0.0
30.0,M,182.3,72.06,12.6,78.0,142.0,40.7,19.3,60.0,236.0,A,1,21.683077420261426,1.2905033529890506,0.6462323858010519,40.7
27.0,F,160.9,64.4,26.5,70.0,125.0,27.7,27.9,38.0,167.0,A,0,24.875612281908676,0.49451894664387636,0.5852030253095026,0.0
21.0,F,160.0,53.1,31.4,94.0,127.0,23.3,20.8,35.0,173.0,C,0,20.742187499999996,0.2722491538997529,0.6396424590820994,0.0
27.0,F,161.3,54.08,24.0,74.0,115.0,32.7,18.8,48.0,176.0,B,0,20.785857622256234,1.2354182557909545,0.7956049517284336,0.0
23.0,M,182.7,91.7,28.7,88.0,146.0,49.4,-4.2,51.0,208.0,D,1,27.47212418238974,0.5180165842553077,0.7555584785438215,49.4
21.0,M,170.0,63.7,20.2,75.0,119.0,36.1,12.2,51.0,234.0,B,1,22.041522491349486,0.5180165842553077,0.7101741795619346,36.1
54.0,M,174.5,71.6,14.5,82.0,140.0,34.4,23.2,38.0,212.0,C,1,23.513764254809068,-0.5977976372489876,0.5619262308471364,34.4
34.0,M,175.0,74.0,25.0,71.0,112.0,43.3,7.2,45.0,216.0,C,1,24.163265306122447,0.003025405099479116,0.7801801801801801,43.3
25.0,M,174.4,69.5,14.2,79.0,135.0,48.2,10.1,48.0,250.0,B,1,22.850296692197627,0.2605209946773934,0.8083044054267077,48.2
62.0,M,165.6,64.9,15.7,94.0,154.0,38.9,12.9,36.0,200.0,A,1,23.66595486475764,-0.7694613636342638,0.711012653831883,38.9
45.0,F,167.6,57.5,27.8,74.0,140.0,29.8,28.4,46.0,172.0,A,0,20.470093016102666,1.0872383939615389,0.7178128387329881,0.0
37.0,M,171.4,71.1,18.2,59.0,104.0,44.8,17.6,51.0,242.0,A,1,24.20181659992729,0.5180165842553077,0.770291507192253,44.8
21.0,M,171.8,61.4,12.0,71.0,127.0,37.1,-5.8,55.0,201.0,D,1,20.802812377605598,0.86134403702586,0.6866301450992005,37.1
31.0,M,183.8,90.1,24.4,84.0,139.0,40.8,18.6,39.0,226.0,D,1,26.67066085220605,-0.5119657740563495,0.5989817310572028,40.8
56.0,F,162.5,64.5,35.00452,74.0,113.0,32.8,4.5,30.0,124.0,D,0,24.42603550295858,-0.09820050067378622,0.7824038406716063,0.0
24.0,M,174.6,91.12,29.4,80.0,120.0,43.9,3.0,36.0,195.0,D,1,29.889953013203804,-0.7694613636342638,0.6824111404318186,43.9
23.0,M,169.6,62.4,11.8,78.0,130.0,38.0,19.4,45.0,246.0,C,1,21.6936632253471,0.003025405099479116,0.6904471190185476,38.0
63.0,F,156.7,66.5,41.3,86.0,142.0,15.0,13.5,0.0,65.0,D,0,27.082182001222566,-2.320898428115021,0.38426560438575147,0.0
27.0,M,164.6,67.1,19.3,64.0,116.0,44.3,16.3,65.0,257.0,A,1,24.766398603928074,1.7196626689522412,0.8181024086929384,44.3
38.0,M,175.7,70.3,17.9,88.0,136.0,38.4,7.3,54.0,205.0,C,1,22.772557222123787,0.775512173833222,0.6653233142110634,38.4
62.0,M,163.8,65.2,22.9,89.0,147.0,25.2,15.3,34.0,151.0,D,1,24.3007569014895,-0.9411250900195399,0.5013009954405481,25.2
24.0,F,162.0,47.9,15.6,81.0,114.0,27.5,24.7,34.0,175.0,B,0,18.251790885535737,0.19815922298504507,0.6802283588439582,0.0
39.0,M,183.0,75.0,15.7,69.0,112.0,38.3,11.3,40.0,207.0,C,1,22.395413419331717,-0.4261339108637114,0.6057730328192962,38.3
21.0,M,170.6,58.7,14.8,73.0,119.0,46.3,24.2,55.0,235.0,B,1,20.16879945135368,0.86134403702586,0.9257704089385832,46.3
25.0,M,175.6,76.4,30.8,87.0,143.0,40.6,-10.7,57.0,205.0,D,1,24.776749809309834,1.0330077634111363,0.767938746481857,40.6
37.0,M,171.1,71.9,22.3,91.0,159.0,42.2,4.4,45.0,233.0,D,1,24.56002877519923,0.003025405099479116,0.755374886112021,42.2
62.0,M,164.4,60.98,16.1,80.0,120.0,39.1,12.6,30.0,181.0,B,1,22.56232203219256,-1.2844525427900924,0.7642357974302132,39.1
43.0,M,172.6,72.2,17.7,78.0,120.0,43.1,11.3,46.0,228.0,B,1,24.235702613830597,0.08885726829211721,0.7253376775057808,43.1
24.0,M,179.6,81.9,21.7,79.0,134.0,48.8,13.3,44.0,217.0,D,1,25.39049905506421,-0.08280645809315898,0.7609816038934812,48.8
22.0,M,168.9,67.9,20.4,85.0,140.0,41.2,18.2,59.0,223.0,B,1,23.801836912898246,1.2046714897964126,0.7622797344602245,41.2
61.0,M,160.7,63.9,22.7,94.0,152.0,37.2,20.9,36.0,193.0,A,1,24.743954285254034,-0.7694613636342638,0.7531172372744445,37.2
24.0,M,179.2,85.1,25.4,69.0,134.0,50.9,18.2,57.0,227.0,B,1,26.500468351403065,1.0330077634111363,0.8017692479750995,50.9
53.0,F,153.9,53.0,34.2,96.0,156.0,22.3,14.9,20.0,148.0,C,0,22.376833475405114,-0.8390998098208644,0.6394448586339394,0.0
56.0,F,156.5,73.9,40.9,65.0,106.0,24.7,12.5,10.0,110.0,D,0,30.172809766354668,-1.5799991189679428,0.5655422221916936,0.0
32.0,M,173.2,71.0,24.1,64.0,120.0,47.6,11.2,36.0,205.0,C,1,23.6680551925713,-0.7694613636342638,0.8832971478409323,47.6
25.0,M,168.5,73.0,27.7,81.0,135.0,47.5,14.2,47.0,213.0,B,1,25.711241624034724,0.17468913148475532,0.8999791583773848,47.5
41.0,M,159.4,68.2,40.5,94.0,137.0,23.9,16.0,24.0,145.0,D,1,26.84155923483452,-1.799443721945921,0.5889745927696591,23.9
60.0,F,155.6,58.8,33.0,98.0,157.0,25.1,20.1,0.0,108.0,D,0,24.286120234468445,-2.320898428115021,0.6371205198497311,0.0
23.0,M,170.0,68.2,23.0,77.0,118.0,40.0,6.6,52.0,184.0,C,1,23.59861591695502,0.6038484474479457,0.7617016414670373,40.0
26.0,F,165.9,58.0,22.5,90.0,143.0,29.0,24.1,45.0,201.0,A,0,21.073429638906784,1.013148463046831,0.6451612903225806,0.0
30.0,M,173.2,64.4,15.1,81.0,137.0,41.6,5.2,50.0,220.0,C,1,21.46792611833228,0.4321847210626696,0.7608512755232681,41.6
33.0,M,165.6,69.2,24.5,97.0,136.0,49.1,15.8,32.0,199.0,D,1,25.233961119279332,-1.112788816404816,0.9397848639130268,49.1
45.0,M,170.2,66.3,20.1,88.0,128.0,46.1,14.5,46.0,206.0,A,1,22.887292340109997,0.08885726829211721,0.870243158397469,46.1
54.0,M,168.4,63.3,15.3,77.0,121.0,35.2,5.9,61.0,188.0,C,1,22.321302633137925,1.3763352161816886,0.6565314622186661,35.2
32.0,M,167.6,71.6,25.5,73.0,124.0,40.8,-5.2,24.0,207.0,D,1,25.489715825268707,-1.799443721945921,0.7648757076974991,40.8
61.0,F,155.5,62.1,30.5,92.0,152.0,26.7,22.0,10.0,115.0,C,0,25.682116603426355,-1.5799991189679428,0.6186355263615194,0.0
45.0,M,178.8,81.3,22.2,97.0,148.0,39.7,13.2,52.0,213.0,C,1,25.43053616203474,0.6038484474479457,0.6276540914509403,39.7
23.0,M,176.0,83.9,22.0,77.0,133.0,37.4,22.7,61.0,230.0,B,1,27.085485537190085,1.3763352161816886,0.5714984260872222,37.4
43.0,M,164.0,63.6,25.2,97.0,147.0,45.6,19.6,52.0,231.0,A,1,23.64663890541345,0.6038484474479457,0.9585309252345878,45.6
46.0,M,172.8,64.9,12.0,78.0,123.0,51.6,20.0,49.0,234.0,A,1,21.734878686556925,0.3463528578700315,0.9034878834570668,51.6
31.0,F,167.0,58.1,27.4,84.0,121.0,22.3,14.9,19.0,142.0,C,0,20.832586324357276,-0.9131897407355722,0.5286790609901234,0.0
23.0,M,168.4,55.6,6.6,94.0,134.0,49.5,16.9,51.0,204.0,B,1,19.606073086926838,0.5180165842553077,0.9531988969851956,49.5
30.0,M,176.2,76.1,20.4,75.0,121.0,47.3,11.5,60.0,201.0,C,1,24.51166703815317,1.2905033529890506,0.7808424514160817,47.3
31.0,M,174.6,72.0,15.7,60.0,106.0,46.6,21.9,40.0,219.0,C,1,23.6180489129793,-0.4261339108637114,0.7677606432054831,46.6
34.0,M,177.0,66.7,12.1,93.0,149.0,38.1,16.6,49.0,184.0,B,1,21.29017842893166,0.3463528578700315,0.6498457256013631,38.1
47.0,M,177.1,77.9,23.4,97.0,157.0,43.0,16.1,40.0,207.0,C,1,24.83706851173034,-0.4261339108637114,0.7206132250961096,43.0
30.0,M,167.9,74.5,19.4,84.0,136.0,49.7,22.5,50.0,224.0,A,1,26.427426915749006,0.4321847210626696,0.8276849800989226,49.7
56.0,F,160.1,61.0,28.0,81.0,120.0,26.3,15.5,10.0,151.0,C,0,23.798367744082498,-1.5799991189679428,0.598816029143898,0.0
56.0,M,162.0,73.6,30.5,76.0,134.0,38.8,15.6,21.0,176.0,D,1,28.044505410760546,-2.056939311523835,0.7585236158898967,38.8
25.0,F,162.6,63.0,31.2,75.0,129.0,32.8,21.6,38.0,164.0,A,0,23.82865157064855,0.49451894664387636,0.7567368032484312,0.0
60.0,M,167.8,68.6,19.8,60.0,106.0,37.4,13.6,28.0,187.0,B,1,24.363529430149114,-1.4561162691753686,0.6797874119366307,37.4
23.0,F,163.2,59.1,33.9,92.0,124.0,28.9,20.7,34.0,160.0,B,0,22.18948241061131,0.19815922298504507,0.7397907595270459,0.0
26.0,F,162.0,60.4,29.9,68.0,103.0,26.5,26.5,36.0,175.0,B,0,23.014784331656756,0.34633908481446074,0.625879774399864,0.0
58.0,F,153.7,54.1,27.8,92.0,158.0,23.1,16.3,18.0,148.0,B,0,22.900740739486512,-0.9872796716502801,0.5913948213270798,0.0
37.0,M,179.0,87.1,23.4,79.0,143.0,58.3,22.2,63.0,236.0,C,1,27.18392060172903,1.547998942566965,0.8738192947693747,58.3
29.0,M,167.5,76.2,18.7,81.0,134.0,54.3,16.6,61.0,254.0,A,1,27.159723769213635,1.3763352161816886,0.8765048280404063,54.3
30.0,M,178.5,76.0,18.1,90.0,145.0,42.9,7.0,50.0,221.0,C,1,23.852678326232454,0.4321847210626696,0.6892230576441103,42.9
54.0,M,178.3,76.7,22.3,77.0,122.0,43.9,14.7,32.0,185.0,B,1,24.12640854030824,-1.112788816404816,0.736627855271923,43.9
38.0,M,171.5,66.3,19.4,85.0,150.0,47.2,10.9,42.0,214.0,B,1,22.541628063136955,-0.25447018447843517,0.8832698950929866,47.2
26.0,M,175.2,85.3,14.7,91.0,156.0,61.3,20.5,57.0,266.0,A,1,27.789506057004655,1.0330077634111363,0.8424854557873803,61.3
22.0,M,169.2,70.2,17.5,99.0,143.0,43.9,25.6,61.0,254.0,B,1,24.52089935113928,1.3763352161816886,0.7580074246740913,43.9
37.0,M,169.0,74.3,24.2,97.0,154.0,47.3,17.0,37.0,206.0,C,1,26.014495290781138,-0.6836295004416256,0.8398526972943603,47.3
30.0,M,174.0,70.6,12.3,81.0,139.0,49.0,18.2,60.0,237.0,A,1,23.318800369929974,1.2905033529890506,0.7913922366036675,49.0
59.0,M,168.1,61.9,22.1,79.0,123.0,35.0,17.4,28.0,168.0,C,1,21.90560348168157,-1.4561162691753686,0.7258383951920464,35.0
41.0,M,173.1,66.7,19.7,69.0,112.0,35.3,-3.1,52.0,206.0,D,1,22.260335119833698,0.6038484474479457,0.6590727052414016,35.3
40.0,F,158.5,52.7,32.3,86.0,141.0,28.9,10.7,26.0,145.0,C,0,20.977420414174688,-0.3945602243326175,0.8100252537284985,0.0
45.0,M,169.8,71.0,24.6,82.0,143.0,37.2,10.3,31.0,227.0,C,1,24.625382040257985,-1.1986206795974543,0.6948854933313409,37.2
30.0,M,180.1,73.1,12.92922,79.0,125.0,58.1,19.1,54.0,225.0,C,1,22.53668068298166,0.775512173833222,0.9128224664886054,58.1
21.0,M,177.2,64.5,7.7,69.0,125.0,37.2,10.9,54.0,237.0,C,1,20.541505943979338,0.775512173833222,0.6248582730731437,37.2
28.0,M,169.1,86.0,19.2,84.0,128.0,63.0,23.4,57.0,247.0,A,1,30.07538780638865,1.0330077634111363,0.9066313608104997,63.0
22.0,F,169.3,62.3,25.6,58.0,106.0,30.6,16.4,35.0,160.0,B,0,21.735724984116867,0.2722491538997529,0.660177082793973,0.0
64.0,F,157.7,74.8,49.2,79.0,149.0,22.9,14.7,4.0,125.0,D,0,30.07725592487763,-2.0245387044561896,0.6026569539770096,0.0
28.0,F,158.1,58.6,29.9,79.0,117.0,21.1,-6.2,23.0,130.0,D,0,23.44411678690778,-0.616830017076741,0.5136494427755571,0.0
26.0,F,166.6,55.9,24.5,79.0,121.0,25.4,17.7,30.0,160.0,B,0,20.14010886467432,-0.09820050067378622,0.6018315582461586,0.0
35.0,F,159.2,46.8,18.2,83.0,134.0,20.0,16.5,39.0,153.0,B,0,18.465442791848695,0.5686088775585841,0.5224332852694711,0.0
55.0,F,166.0,68.6,28.4,82.0,123.0,29.9,16.6,24.0,171.0,B,0,24.894759761939323,-0.5427400861620332,0.6087430981969804,0.0
26.0,M,169.2,56.5,13.9,93.0,143.0,45.8,21.1,53.0,236.0,A,1,19.735481671500988,0.6896803106405839,0.941486026743959,45.8
37.0,M,169.8,66.9,24.2,70.0,110.0,37.8,15.5,37.0,213.0,C,1,23.20335293652478,-0.6836295004416256,0.74541216559982,37.8
